frame.time_epoch,packet_size,ip.src,ip.dst,request_rate,_ws.col.Protocol,tcp.dstport,udp.dstport,label
1731261255.6990914,922,192.168.0.100,192.168.0.116,41,TCP,4696.0,52749.0,Normal
1731261256.7787287,773,192.168.0.88,192.168.0.50,13,ICMP,17835.0,57151.0,Normal
1731261257.8551354,1364,192.168.0.8,192.168.0.187,45,UDP,40969.0,52717.0,Normal
1731261258.9347289,730,192.168.0.62,192.168.0.78,80,UDP,11096.0,27967.0,Normal
1731261260.0310924,1403,192.168.0.146,192.168.0.48,59,ICMP,13457.0,7761.0,Normal
1731261261.118431,1146,192.168.0.74,192.168.0.37,23,TCP,51861.0,40950.0,Normal
1731261262.2050996,646,192.168.0.116,192.168.0.78,35,TCP,37423.0,7200.0,Normal
1731261263.2792826,1221,192.168.0.184,192.168.0.47,34,ICMP,46921.0,60511.0,Normal
1731261264.3691175,850,192.168.0.177,192.168.0.131,95,TCP,26372.0,19046.0,Normal
1731261265.4589806,1434,192.168.0.82,192.168.0.10,67,UDP,18929.0,61064.0,Normal
1731261266.542195,1066,192.168.0.81,192.168.0.235,8,ICMP,34934.0,45014.0,Normal
1731261267.6302528,872,192.168.0.202,192.168.0.132,95,TCP,31805.0,14033.0,Normal
1731261268.7220938,1296,192.168.0.217,192.168.0.242,71,ICMP,42446.0,30992.0,Normal
1731261269.8086174,845,192.168.0.227,192.168.0.69,84,UDP,11067.0,19541.0,Normal
1731261270.894066,795,192.168.0.178,192.168.0.106,22,TCP,29803.0,52326.0,Normal
1731261271.9790792,1132,192.168.0.189,192.168.0.97,30,ICMP,10984.0,55482.0,Normal
1731261273.0663044,790,192.168.0.212,192.168.0.198,12,ICMP,4129.0,5285.0,Normal
1731261274.1438332,1361,192.168.0.74,192.168.0.45,28,UDP,8572.0,59131.0,Normal
1731261275.2210903,636,192.168.0.157,192.168.0.44,58,UDP,51537.0,33218.0,Normal
1731261276.3126943,1129,192.168.0.224,192.168.0.200,32,UDP,47629.0,29763.0,Normal
1731261277.399905,744,192.168.0.125,192.168.0.20,54,UDP,44462.0,52374.0,Normal
1731261278.486987,742,192.168.0.38,192.168.0.34,48,ICMP,13850.0,10030.0,Normal
1731261279.5784123,522,192.168.0.240,192.168.0.161,75,ICMP,8649.0,39622.0,Normal
1731261280.667058,1146,192.168.0.73,192.168.0.183,88,UDP,50980.0,55014.0,Normal
1731261281.7519114,867,192.168.0.77,192.168.0.152,45,TCP,65116.0,7796.0,Normal
1731261282.8415155,1350,192.168.0.114,192.168.0.80,73,UDP,30725.0,57459.0,Normal
1731261283.9218946,1290,192.168.0.191,192.168.0.219,53,TCP,40879.0,32364.0,Normal
1731261285.000306,1334,192.168.0.80,192.168.0.55,77,UDP,65217.0,12888.0,Normal
1731261286.088993,828,192.168.0.49,192.168.0.130,69,ICMP,9858.0,50197.0,Normal
1731261287.1703303,1397,192.168.0.155,192.168.0.89,63,ICMP,11296.0,22539.0,Normal
1731261288.2452877,1466,192.168.0.10,192.168.0.64,85,ICMP,5056.0,610.0,Normal
1731261289.3224332,753,192.168.0.15,192.168.0.182,64,TCP,22015.0,42127.0,Normal
1731261290.41261,1436,192.168.0.187,192.168.0.208,92,ICMP,6101.0,30436.0,DDOS
1731261291.499684,796,192.168.0.5,192.168.0.195,95,ICMP,49002.0,24217.0,Normal
1731261292.5872774,987,192.168.0.96,192.168.0.55,78,UDP,63620.0,22594.0,Normal
1731261293.6719987,694,192.168.0.41,192.168.0.38,95,UDP,16144.0,31953.0,Normal
1731261294.7525816,701,192.168.0.138,192.168.0.171,64,ICMP,33723.0,21053.0,Normal
1731261295.8484275,1189,192.168.0.138,192.168.0.66,91,TCP,57096.0,59990.0,Normal
1731261296.939223,657,192.168.0.62,192.168.0.218,7,TCP,26295.0,5843.0,Normal
1731261298.0145245,616,192.168.0.17,192.168.0.159,33,TCP,11942.0,30584.0,Normal
1731261299.10817,519,192.168.0.159,192.168.0.84,76,ICMP,45248.0,64419.0,Normal
1731261300.231192,931,192.168.0.43,192.168.0.171,21,ICMP,29429.0,22300.0,Normal
1731261301.3173745,1327,192.168.0.79,192.168.0.220,69,UDP,44654.0,43159.0,Normal
1731261302.4020042,560,192.168.0.179,192.168.0.176,71,ICMP,54256.0,64561.0,Normal
1731261303.487659,1429,192.168.0.190,192.168.0.197,77,TCP,65262.0,8836.0,Normal
1731261304.5642655,1320,192.168.0.37,192.168.0.95,4,UDP,63805.0,64889.0,Normal
1731261305.6548083,590,192.168.0.153,192.168.0.145,92,ICMP,3272.0,23663.0,Normal
1731261306.742988,1127,192.168.0.81,192.168.0.209,20,ICMP,63782.0,32049.0,Normal
1731261307.815008,818,192.168.0.74,192.168.0.7,75,ICMP,8923.0,24272.0,Normal
1731261308.8869834,766,192.168.0.62,192.168.0.117,30,ICMP,51798.0,42944.0,Normal
1731261309.967963,1342,192.168.0.168,192.168.0.59,27,UDP,12284.0,65257.0,Normal
1731261311.054017,997,192.168.0.160,192.168.0.146,45,TCP,595.0,53013.0,Normal
1731261312.136818,1434,192.168.0.38,192.168.0.11,6,UDP,8326.0,8247.0,Normal
1731261313.209592,1006,192.168.0.64,192.168.0.69,31,ICMP,5574.0,40557.0,Normal
1731261314.2872384,1122,192.168.0.60,192.168.0.15,94,ICMP,49983.0,65499.0,Normal
1731261315.3738332,930,192.168.0.44,192.168.0.207,9,UDP,2570.0,32965.0,Normal
1731261316.4627042,1427,192.168.0.127,192.168.0.54,17,TCP,54068.0,559.0,Normal
1731261317.548978,976,192.168.0.70,192.168.0.101,56,UDP,41252.0,31262.0,Normal
1731261318.6367033,760,192.168.0.83,192.168.0.167,21,UDP,51268.0,47750.0,Normal
1731261319.7256324,712,192.168.0.42,192.168.0.233,89,ICMP,56773.0,48860.0,Normal
1731261320.8155837,1112,192.168.0.117,192.168.0.123,79,TCP,42145.0,28400.0,Normal
1731261321.8944175,505,192.168.0.111,192.168.0.200,57,UDP,49736.0,32164.0,Normal
1731261322.9750495,1224,192.168.0.65,192.168.0.56,30,ICMP,56718.0,49815.0,Normal
1731261324.0486498,831,192.168.0.102,192.168.0.248,11,UDP,21129.0,39665.0,Normal
1731261325.132135,1110,192.168.0.91,192.168.0.48,65,UDP,48228.0,64072.0,Normal
1731261326.2210636,543,192.168.0.243,192.168.0.187,17,UDP,25466.0,11461.0,Normal
1731261327.3079915,1422,192.168.0.21,192.168.0.1,19,UDP,23139.0,41629.0,Normal
1731261328.3966522,1160,192.168.0.149,192.168.0.233,60,ICMP,60488.0,57093.0,Normal
1731261329.4713218,871,192.168.0.237,192.168.0.38,88,UDP,61982.0,27266.0,Normal
1731261330.6270535,1059,192.168.0.22,192.168.0.242,25,ICMP,63466.0,62266.0,Normal
1731261331.711261,1479,192.168.0.112,192.168.0.2,58,UDP,2862.0,45528.0,Normal
1731261332.7908163,1136,192.168.0.92,192.168.0.201,8,UDP,23635.0,16683.0,Normal
1731261333.8668597,1029,192.168.0.63,192.168.0.251,32,ICMP,21341.0,7568.0,Normal
1731261334.9609663,883,192.168.0.42,192.168.0.92,47,ICMP,57593.0,5225.0,Normal
1731261336.0352402,868,192.168.0.135,192.168.0.96,69,UDP,30550.0,58796.0,Normal
1731261337.1689718,1176,192.168.0.183,192.168.0.187,8,UDP,32750.0,34257.0,Normal
1731261338.246588,1159,192.168.0.97,192.168.0.93,63,TCP,50003.0,3592.0,Normal
1731261339.3338926,1379,192.168.0.98,192.168.0.231,24,UDP,35641.0,42825.0,Normal
1731261340.419818,1492,192.168.0.184,192.168.0.229,51,UDP,35777.0,3283.0,Normal
1731261341.5090003,522,192.168.0.233,192.168.0.226,66,UDP,52535.0,3267.0,Normal
1731261342.5849762,922,192.168.0.150,192.168.0.149,53,TCP,41582.0,8594.0,Normal
1731261343.6626675,665,192.168.0.165,192.168.0.58,48,ICMP,2576.0,15554.0,Normal
1731261344.807659,721,192.168.0.205,192.168.0.35,74,TCP,29037.0,18671.0,Normal
1731261345.881059,828,192.168.0.112,192.168.0.236,67,UDP,44178.0,19630.0,Normal
1731261346.9820862,1150,192.168.0.24,192.168.0.219,99,ICMP,17838.0,41238.0,DDOS
1731261348.0693836,1477,192.168.0.20,192.168.0.118,90,TCP,14543.0,35537.0,DDOS
1731261349.1741965,1294,192.168.0.145,192.168.0.83,6,TCP,6020.0,30970.0,Normal
1731261350.2592187,583,192.168.0.17,192.168.0.128,17,TCP,44551.0,11535.0,Normal
1731261351.3439152,864,192.168.0.120,192.168.0.136,38,ICMP,57373.0,40543.0,Normal
1731261352.4774067,1016,192.168.0.90,192.168.0.53,96,UDP,14448.0,40427.0,Normal
1731261353.550294,860,192.168.0.141,192.168.0.85,23,ICMP,8581.0,47170.0,Normal
1731261354.6401522,511,192.168.0.145,192.168.0.35,14,TCP,39277.0,26781.0,Normal
1731261355.721815,1278,192.168.0.220,192.168.0.163,4,TCP,40007.0,33571.0,Normal
1731261356.8139513,1253,192.168.0.241,192.168.0.87,34,TCP,11073.0,33222.0,Normal
1731261357.8991504,633,192.168.0.177,192.168.0.152,67,ICMP,36146.0,37918.0,Normal
1731261358.9928415,631,192.168.0.134,192.168.0.240,9,TCP,22985.0,7204.0,Normal
1731261360.1038854,833,192.168.0.10,192.168.0.141,29,ICMP,24187.0,51159.0,Normal
1731261361.1938643,1240,192.168.0.234,192.168.0.4,48,ICMP,59901.0,41041.0,Normal
1731261362.311663,949,192.168.0.117,192.168.0.98,19,UDP,53554.0,63486.0,Normal
1731261363.4029815,878,192.168.0.145,192.168.0.59,22,UDP,62827.0,32873.0,Normal
1731261364.4918826,634,192.168.0.169,192.168.0.81,71,UDP,54883.0,37472.0,Normal
1731261365.578554,1176,192.168.0.117,192.168.0.146,53,TCP,32114.0,63554.0,Normal
1731261366.6691878,543,192.168.0.83,192.168.0.116,75,ICMP,64452.0,25296.0,Normal
1731261367.7721224,549,192.168.0.145,192.168.0.127,53,TCP,52960.0,51938.0,Normal
1731261368.877583,868,192.168.0.227,192.168.0.242,88,TCP,42844.0,2978.0,Normal
1731261369.968789,515,192.168.0.91,192.168.0.78,5,TCP,12701.0,44186.0,Normal
1731261371.0706522,1251,192.168.0.173,192.168.0.139,35,ICMP,11055.0,65429.0,Normal
1731261372.1586962,900,192.168.0.111,192.168.0.195,99,TCP,39911.0,57858.0,DDOS
1731261373.2538216,761,192.168.0.100,192.168.0.58,78,ICMP,54922.0,32669.0,Normal
1731261374.3386197,745,192.168.0.55,192.168.0.165,88,UDP,32466.0,4801.0,Normal
1731261375.4268188,1480,192.168.0.27,192.168.0.113,25,UDP,55007.0,63317.0,Normal
1731261376.5099075,663,192.168.0.18,192.168.0.69,52,UDP,6773.0,37903.0,Normal
1731261377.590341,756,192.168.0.183,192.168.0.34,29,UDP,24629.0,47988.0,Normal
1731261378.682343,811,192.168.0.174,192.168.0.93,99,UDP,8957.0,50660.0,DDOS
1731261379.788464,1203,192.168.0.191,192.168.0.206,43,UDP,57013.0,6964.0,Normal
1731261380.886207,760,192.168.0.23,192.168.0.38,19,TCP,29895.0,6723.0,Normal
1731261381.9694147,1119,192.168.0.112,192.168.0.43,21,ICMP,62998.0,62544.0,Normal
1731261383.058421,1052,192.168.0.232,192.168.0.136,79,ICMP,46294.0,16597.0,Normal
1731261384.1627996,897,192.168.0.15,192.168.0.44,45,ICMP,23192.0,6864.0,Normal
1731261385.248405,837,192.168.0.217,192.168.0.238,4,ICMP,63878.0,28714.0,Normal
1731261386.330399,1112,192.168.0.172,192.168.0.9,57,TCP,23207.0,32750.0,Normal
1731261387.4156723,906,192.168.0.23,192.168.0.245,27,ICMP,55673.0,43699.0,Normal
1731261388.505684,544,192.168.0.147,192.168.0.76,11,UDP,54902.0,47251.0,Normal
1731261389.6008806,877,192.168.0.206,192.168.0.242,88,ICMP,37689.0,24763.0,Normal
1731261390.677672,1263,192.168.0.252,192.168.0.49,13,UDP,58283.0,7224.0,Normal
1731261391.7800927,1085,192.168.0.221,192.168.0.18,48,ICMP,835.0,12527.0,Normal
1731261392.8642385,940,192.168.0.137,192.168.0.254,43,ICMP,61160.0,56195.0,Normal
1731261393.940246,1477,192.168.0.40,192.168.0.72,22,UDP,46972.0,32200.0,Normal
1731261395.018744,953,192.168.0.163,192.168.0.133,23,UDP,25842.0,34529.0,Normal
1731261396.2393925,1107,192.168.0.179,192.168.0.133,83,ICMP,8656.0,3066.0,Normal
1731261397.4283211,1214,192.168.0.197,192.168.0.154,70,TCP,36556.0,57317.0,Normal
1731261398.591324,715,192.168.0.235,192.168.0.92,52,ICMP,3432.0,58316.0,Normal
1731261399.704317,1042,192.168.0.123,192.168.0.131,85,UDP,58276.0,4227.0,Normal
1731261400.8083944,907,192.168.0.123,192.168.0.228,87,TCP,34120.0,16915.0,Normal
1731261401.9173949,616,192.168.0.114,192.168.0.194,58,TCP,24146.0,5823.0,Normal
1731261403.0173955,1282,192.168.0.23,192.168.0.93,85,UDP,20500.0,16010.0,Normal
1731261404.1239803,557,192.168.0.252,192.168.0.182,89,UDP,35278.0,32594.0,Normal
1731261405.2439735,1192,192.168.0.147,192.168.0.193,3,TCP,21171.0,51280.0,Normal
1731261406.367733,956,192.168.0.146,192.168.0.47,43,ICMP,53602.0,47093.0,Normal
1731261407.467003,1389,192.168.0.28,192.168.0.234,53,TCP,36558.0,58103.0,Normal
1731261408.566466,799,192.168.0.231,192.168.0.172,10,UDP,3825.0,14262.0,Normal
1731261409.663477,1013,192.168.0.248,192.168.0.237,60,UDP,32976.0,51724.0,Normal
1731261410.7614648,966,192.168.0.223,192.168.0.122,77,TCP,5313.0,23254.0,Normal
1731261411.8624654,832,192.168.0.224,192.168.0.213,17,TCP,8649.0,65518.0,Normal
1731261412.9534662,1132,192.168.0.189,192.168.0.233,81,ICMP,23486.0,24093.0,Normal
1731261414.0534651,682,192.168.0.52,192.168.0.85,1,UDP,54411.0,63456.0,Normal
1731261415.1905172,583,192.168.0.111,192.168.0.60,90,UDP,13644.0,33160.0,Normal
1731261416.332859,545,192.168.0.108,192.168.0.175,5,ICMP,10246.0,25055.0,Normal
1731261417.423414,957,192.168.0.232,192.168.0.119,33,UDP,32399.0,27317.0,Normal
1731261418.5251968,1090,192.168.0.10,192.168.0.135,53,TCP,32217.0,14509.0,Normal
1731261419.6106956,549,192.168.0.8,192.168.0.15,46,TCP,32882.0,876.0,Normal
1731261420.7039804,950,192.168.0.51,192.168.0.234,50,TCP,35114.0,61251.0,Normal
1731261421.791929,907,192.168.0.219,192.168.0.37,79,ICMP,30650.0,30301.0,Normal
1731261422.8669734,936,192.168.0.145,192.168.0.94,76,ICMP,42980.0,6470.0,Normal
1731261423.948132,1282,192.168.0.137,192.168.0.172,92,TCP,16730.0,1128.0,Normal
1731261425.0315733,666,192.168.0.220,192.168.0.112,51,ICMP,25941.0,42823.0,Normal
1731261426.120118,651,192.168.0.72,192.168.0.69,77,ICMP,26869.0,6147.0,Normal
1731261427.2117586,1212,192.168.0.72,192.168.0.241,12,ICMP,17123.0,61283.0,Normal
1731261428.3006446,586,192.168.0.49,192.168.0.142,16,UDP,6201.0,25015.0,Normal
1731261429.3893569,839,192.168.0.107,192.168.0.246,24,ICMP,28297.0,30996.0,Normal
1731261430.4827113,1386,192.168.0.57,192.168.0.35,75,TCP,21284.0,1049.0,Normal
1731261431.5575044,1019,192.168.0.240,192.168.0.70,27,UDP,19246.0,17207.0,Normal
1731261432.6581416,979,192.168.0.245,192.168.0.153,6,TCP,53779.0,46831.0,Normal
1731261433.733513,520,192.168.0.213,192.168.0.62,35,ICMP,39811.0,35414.0,Normal
1731261434.819466,1178,192.168.0.59,192.168.0.74,10,TCP,40382.0,54247.0,Normal
1731261435.9262197,1208,192.168.0.166,192.168.0.107,83,TCP,43264.0,65291.0,Normal
1731261437.015918,575,192.168.0.72,192.168.0.6,97,TCP,54643.0,37844.0,DDOS
1731261438.0901947,598,192.168.0.178,192.168.0.233,86,UDP,43582.0,21484.0,Normal
1731261439.1829123,596,192.168.0.138,192.168.0.16,70,UDP,50116.0,11431.0,Normal
1731261440.2727845,568,192.168.0.101,192.168.0.12,41,TCP,46380.0,16662.0,Normal
1731261441.3491268,1209,192.168.0.183,192.168.0.61,96,UDP,57020.0,35166.0,DDOS
1731261442.6669457,1163,192.168.0.239,192.168.0.230,5,TCP,39605.0,9420.0,Normal
1731261443.7809782,669,192.168.0.148,192.168.0.228,48,UDP,22361.0,18873.0,Normal
1731261444.8853545,1336,192.168.0.197,192.168.0.88,87,TCP,22895.0,52910.0,Normal
1731261445.981623,1170,192.168.0.247,192.168.0.254,51,UDP,36329.0,41246.0,Normal
1731261447.0908115,862,192.168.0.96,192.168.0.94,66,TCP,27030.0,26402.0,Normal
1731261448.1939335,1124,192.168.0.252,192.168.0.148,20,TCP,43201.0,50263.0,Normal
1731261449.297488,1239,192.168.0.162,192.168.0.219,2,ICMP,55395.0,24946.0,Normal
1731261450.4049273,708,192.168.0.127,192.168.0.52,33,TCP,39983.0,60157.0,Normal
1731261451.5269935,1160,192.168.0.113,192.168.0.138,81,TCP,45999.0,40180.0,Normal
1731261452.6238098,779,192.168.0.145,192.168.0.108,65,UDP,47677.0,57883.0,Normal
1731261453.957526,694,192.168.0.47,192.168.0.11,80,UDP,9217.0,53599.0,Normal
1731261455.0453415,591,192.168.0.134,192.168.0.175,46,ICMP,64886.0,4623.0,Normal
1731261456.1243274,685,192.168.0.192,192.168.0.249,55,UDP,45895.0,14387.0,Normal
1731261457.2008193,919,192.168.0.73,192.168.0.116,28,ICMP,34108.0,56997.0,Normal
1731261458.2777376,999,192.168.0.193,192.168.0.85,78,UDP,23323.0,30607.0,Normal
1731261459.3712094,534,192.168.0.97,192.168.0.226,66,UDP,61203.0,34377.0,Normal
1731261460.444032,1454,192.168.0.117,192.168.0.180,39,ICMP,40555.0,42118.0,Normal
1731261461.532778,713,192.168.0.194,192.168.0.81,78,TCP,39415.0,43195.0,Normal
1731261462.6108563,1210,192.168.0.14,192.168.0.227,10,UDP,38867.0,8365.0,Normal
1731261463.7017984,1400,192.168.0.55,192.168.0.226,95,ICMP,23689.0,63915.0,DDOS
1731261464.7788289,1160,192.168.0.100,192.168.0.237,69,TCP,19350.0,50149.0,Normal
1731261465.8599222,1374,192.168.0.121,192.168.0.135,26,UDP,15258.0,47285.0,Normal
1731261466.947018,751,192.168.0.171,192.168.0.204,85,ICMP,24804.0,22984.0,Normal
1731261468.030485,1447,192.168.0.28,192.168.0.129,81,ICMP,58719.0,40797.0,Normal
1731261469.107504,1277,192.168.0.202,192.168.0.158,50,UDP,33435.0,25481.0,Normal
1731261470.189718,670,192.168.0.207,192.168.0.101,81,ICMP,47298.0,51231.0,Normal
1731261471.2797463,1017,192.168.0.146,192.168.0.85,8,UDP,41915.0,62788.0,Normal
1731261472.3687494,920,192.168.0.7,192.168.0.118,96,ICMP,5619.0,19464.0,Normal
1731261473.4518726,1080,192.168.0.127,192.168.0.93,98,UDP,34594.0,15510.0,DDOS
1731261474.5327396,1342,192.168.0.209,192.168.0.20,66,TCP,46705.0,35005.0,Normal
1731261475.6177456,797,192.168.0.191,192.168.0.10,24,UDP,47681.0,7663.0,Normal
1731261476.7033916,1128,192.168.0.150,192.168.0.98,58,UDP,8643.0,49492.0,Normal
1731261477.7738905,676,192.168.0.110,192.168.0.90,79,ICMP,13636.0,8389.0,Normal
1731261478.863066,810,192.168.0.45,192.168.0.118,73,UDP,40100.0,45629.0,Normal
1731261479.9541166,539,192.168.0.8,192.168.0.99,96,TCP,631.0,18875.0,DDOS
1731261481.0412898,1376,192.168.0.128,192.168.0.4,35,TCP,12062.0,29008.0,Normal
1731261482.1182318,1183,192.168.0.215,192.168.0.104,5,ICMP,21903.0,36676.0,Normal
1731261483.1937,1433,192.168.0.212,192.168.0.68,68,UDP,62412.0,10674.0,Normal
1731261484.2848954,796,192.168.0.217,192.168.0.122,23,ICMP,5694.0,6952.0,Normal
1731261485.3629496,1423,192.168.0.153,192.168.0.124,1,ICMP,22345.0,54860.0,Normal
1731261486.4433782,998,192.168.0.47,192.168.0.71,57,UDP,17673.0,6449.0,Normal
1731261487.5336518,701,192.168.0.172,192.168.0.34,90,ICMP,55457.0,23960.0,Normal
1731261488.626495,1073,192.168.0.101,192.168.0.52,32,ICMP,51991.0,37712.0,Normal
1731261489.7038214,1126,192.168.0.32,192.168.0.167,81,UDP,47936.0,53460.0,Normal
1731261490.799912,691,192.168.0.134,192.168.0.59,23,ICMP,18814.0,57856.0,Normal
1731261491.937563,843,192.168.0.24,192.168.0.134,84,UDP,28387.0,11036.0,Normal
1731261493.034285,1212,192.168.0.75,192.168.0.82,10,TCP,38594.0,19167.0,Normal
1731261494.1245832,1019,192.168.0.42,192.168.0.121,50,TCP,18281.0,43912.0,Normal
1731261495.2162657,681,192.168.0.155,192.168.0.139,38,UDP,49226.0,24172.0,Normal
1731261496.3002543,1108,192.168.0.39,192.168.0.239,49,ICMP,26759.0,5816.0,Normal
1731261497.3864172,1077,192.168.0.194,192.168.0.79,28,UDP,4171.0,31422.0,Normal
1731261498.4677956,1274,192.168.0.40,192.168.0.80,18,UDP,57942.0,7709.0,Normal
1731261499.5452836,711,192.168.0.81,192.168.0.238,17,TCP,13137.0,6535.0,Normal
1731261500.6362762,857,192.168.0.232,192.168.0.189,63,UDP,44464.0,18041.0,Normal
1731261501.7291908,648,192.168.0.157,192.168.0.40,75,TCP,7081.0,47262.0,Normal
1731261502.8240583,716,192.168.0.55,192.168.0.58,24,TCP,46983.0,16794.0,Normal
1731261503.9150617,1156,192.168.0.246,192.168.0.163,79,TCP,6704.0,61040.0,Normal
1731261504.9889164,1367,192.168.0.186,192.168.0.63,79,ICMP,2772.0,45714.0,Normal
1731261506.076088,1138,192.168.0.239,192.168.0.94,54,TCP,23525.0,26717.0,Normal
1731261507.154635,1478,192.168.0.23,192.168.0.210,53,ICMP,32852.0,26592.0,Normal
1731261508.250002,1143,192.168.0.233,192.168.0.204,39,ICMP,18454.0,24411.0,Normal
1731261509.3346102,843,192.168.0.249,192.168.0.205,45,TCP,65272.0,10529.0,Normal
1731261510.4216528,635,192.168.0.191,192.168.0.166,1,TCP,58961.0,38197.0,Normal
1731261511.5178096,1407,192.168.0.178,192.168.0.144,21,TCP,52071.0,20184.0,Normal
1731261512.6093786,1316,192.168.0.42,192.168.0.241,90,ICMP,65295.0,51454.0,Normal
1731261513.6872275,626,192.168.0.109,192.168.0.153,32,ICMP,20092.0,38453.0,Normal
1731261514.7750075,1367,192.168.0.45,192.168.0.115,36,ICMP,7498.0,12352.0,Normal
1731261515.8753157,766,192.168.0.154,192.168.0.227,69,UDP,2542.0,40242.0,Normal
1731261516.9714956,1442,192.168.0.44,192.168.0.215,90,UDP,53497.0,27641.0,DDOS
1731261518.0522895,703,192.168.0.97,192.168.0.61,20,ICMP,42283.0,22342.0,Normal
1731261519.1449945,541,192.168.0.41,192.168.0.170,74,ICMP,2872.0,13973.0,Normal
1731261520.2156396,863,192.168.0.10,192.168.0.144,39,TCP,27262.0,48725.0,Normal
1731261521.294546,1359,192.168.0.200,192.168.0.165,40,UDP,42032.0,18723.0,Normal
1731261522.3935256,1477,192.168.0.161,192.168.0.31,27,ICMP,13268.0,28369.0,Normal
1731261523.466519,779,192.168.0.179,192.168.0.221,52,TCP,15231.0,17480.0,Normal
1731261524.5642886,1136,192.168.0.164,192.168.0.48,45,UDP,44462.0,65291.0,Normal
1731261525.6562238,739,192.168.0.239,192.168.0.155,30,TCP,65277.0,20097.0,Normal
1731261526.7526555,1082,192.168.0.42,192.168.0.51,21,TCP,44322.0,38726.0,Normal
1731261527.8777227,875,192.168.0.8,192.168.0.193,29,TCP,9596.0,42618.0,Normal
1731261528.9626932,1259,192.168.0.13,192.168.0.165,22,TCP,3161.0,53743.0,Normal
1731261530.035098,810,192.168.0.153,192.168.0.204,59,UDP,20962.0,17022.0,Normal
1731261531.109874,1279,192.168.0.169,192.168.0.204,73,UDP,45937.0,23899.0,Normal
1731261532.191347,1402,192.168.0.238,192.168.0.128,87,TCP,12300.0,38987.0,Normal
1731261533.293684,707,192.168.0.136,192.168.0.182,22,ICMP,62019.0,59740.0,Normal
1731261534.3717206,875,192.168.0.101,192.168.0.216,30,UDP,9323.0,11619.0,Normal
1731261535.4446154,1464,192.168.0.88,192.168.0.253,98,UDP,48525.0,48493.0,DDOS
1731261536.5404017,1498,192.168.0.105,192.168.0.245,14,UDP,45233.0,39715.0,Normal
1731261537.62225,793,192.168.0.95,192.168.0.139,67,UDP,54042.0,46437.0,Normal
1731261538.709528,1495,192.168.0.22,192.168.0.239,66,TCP,29567.0,4535.0,Normal
1731261539.807834,689,192.168.0.126,192.168.0.252,21,UDP,39023.0,44062.0,Normal
1731261540.8855524,641,192.168.0.26,192.168.0.144,58,UDP,15156.0,43228.0,Normal
1731261541.9655366,1217,192.168.0.24,192.168.0.113,32,ICMP,40802.0,61082.0,Normal
1731261543.0673373,1090,192.168.0.80,192.168.0.84,98,ICMP,9801.0,14704.0,DDOS
1731261544.182679,1222,192.168.0.155,192.168.0.43,18,TCP,53611.0,45531.0,Normal
1731261545.278783,1097,192.168.0.221,192.168.0.118,55,UDP,32614.0,53345.0,Normal
1731261546.3533783,855,192.168.0.39,192.168.0.12,20,ICMP,61901.0,56547.0,Normal
1731261547.441666,1413,192.168.0.240,192.168.0.154,57,ICMP,27670.0,36165.0,Normal
1731261548.526277,1406,192.168.0.151,192.168.0.52,6,UDP,24065.0,49966.0,Normal
1731261549.6184294,1451,192.168.0.93,192.168.0.228,27,ICMP,56342.0,62537.0,Normal
1731261550.7036874,1336,192.168.0.64,192.168.0.70,65,TCP,25547.0,22573.0,Normal
1731261551.781706,1402,192.168.0.229,192.168.0.42,6,TCP,57209.0,45292.0,Normal
1731261552.8635669,809,192.168.0.252,192.168.0.214,67,TCP,58130.0,21705.0,Normal
1731261553.9543326,584,192.168.0.204,192.168.0.95,67,UDP,14066.0,34923.0,Normal
1731261555.023321,651,192.168.0.31,192.168.0.5,29,ICMP,48667.0,18172.0,Normal
1731261556.112204,1392,192.168.0.77,192.168.0.14,12,UDP,30770.0,13914.0,Normal
1731261557.2163048,953,192.168.0.43,192.168.0.63,57,TCP,49578.0,44452.0,Normal
1731261558.3073475,955,192.168.0.237,192.168.0.53,25,TCP,37274.0,25184.0,Normal
1731261559.394336,614,192.168.0.91,192.168.0.34,32,UDP,4071.0,57506.0,Normal
1731261560.4727488,945,192.168.0.214,192.168.0.126,24,UDP,59659.0,51404.0,Normal
1731261561.5469103,1440,192.168.0.163,192.168.0.104,12,ICMP,41737.0,10002.0,Normal
1731261562.6199777,875,192.168.0.242,192.168.0.209,69,ICMP,3527.0,1657.0,Normal
1731261563.7136304,889,192.168.0.101,192.168.0.249,56,ICMP,25137.0,53572.0,Normal
1731261564.8097525,539,192.168.0.221,192.168.0.55,65,ICMP,49410.0,48746.0,Normal
1731261565.902738,914,192.168.0.209,192.168.0.194,26,ICMP,35628.0,63379.0,Normal
1731261566.9968257,544,192.168.0.236,192.168.0.61,53,UDP,5522.0,56918.0,Normal
1731261568.0816443,1200,192.168.0.175,192.168.0.74,96,UDP,34024.0,36632.0,DDOS
1731261569.158651,1144,192.168.0.42,192.168.0.223,61,TCP,4544.0,19443.0,Normal
1731261570.2444215,1211,192.168.0.73,192.168.0.105,10,ICMP,52824.0,1933.0,Normal
1731261571.3306377,867,192.168.0.201,192.168.0.47,94,UDP,15173.0,20895.0,Normal
1731261572.416667,1299,192.168.0.188,192.168.0.211,35,TCP,25461.0,6170.0,Normal
1731261573.5046172,649,192.168.0.242,192.168.0.93,32,ICMP,41689.0,57954.0,Normal
1731261574.5956266,1371,192.168.0.93,192.168.0.61,73,ICMP,21923.0,19382.0,Normal
