timestamp,ip,packet_size,request_rate,label
1731261511.5178096,192.168.0.178,1407,21,Normal
1731261512.6093786,192.168.0.42,1316,90,Normal
1731261513.6872275,192.168.0.109,626,32,Normal
1731261514.7750077,192.168.0.45,1367,36,Normal
1731261515.8753157,192.168.0.154,766,69,Normal
1731261516.9714956,192.168.0.44,1442,90,DDOS
1731261518.0522897,192.168.0.97,703,20,Normal
1731261519.1449943,192.168.0.41,541,74,Normal
1731261520.2156396,192.168.0.10,863,39,Normal
1731261521.2945461,192.168.0.200,1359,40,Normal
1731261522.3935256,192.168.0.161,1477,27,Normal
1731261523.466519,192.168.0.179,779,52,Normal
1731261524.5642886,192.168.0.164,1136,45,Normal
1731261525.6562238,192.168.0.239,739,30,Normal
1731261526.7526555,192.168.0.42,1082,21,Normal
1731261527.8777227,192.168.0.8,875,29,Normal
1731261528.9626932,192.168.0.13,1259,22,Normal
1731261530.035098,192.168.0.153,810,59,Normal
1731261531.109874,192.168.0.169,1279,73,Normal
1731261532.191347,192.168.0.238,1402,87,Normal
1731261533.293684,192.168.0.136,707,22,Normal
1731261534.3717206,192.168.0.101,875,30,Normal
1731261535.4446154,192.168.0.88,1464,98,DDOS
1731261536.5404015,192.168.0.105,1498,14,Normal
1731261537.62225,192.168.0.95,793,67,Normal
1731261538.709528,192.168.0.22,1495,66,Normal
1731261539.8078341,192.168.0.126,689,21,Normal
1731261540.8855524,192.168.0.26,641,58,Normal
1731261541.9655366,192.168.0.24,1217,32,Normal
1731261543.0673373,192.168.0.80,1090,98,DDOS
1731261544.182679,192.168.0.155,1222,18,Normal
1731261545.278783,192.168.0.221,1097,55,Normal
1731261546.3533785,192.168.0.39,855,20,Normal
1731261547.441666,192.168.0.240,1413,57,Normal
1731261548.526277,192.168.0.151,1406,6,Normal
1731261549.6184294,192.168.0.93,1451,27,Normal
1731261550.7036874,192.168.0.64,1336,65,Normal
1731261551.781706,192.168.0.229,1402,6,Normal
1731261552.8635669,192.168.0.252,809,67,Normal
1731261553.9543326,192.168.0.204,584,67,Normal
1731261555.0233207,192.168.0.31,651,29,Normal
1731261556.112204,192.168.0.77,1392,12,Normal
1731261557.2163048,192.168.0.43,953,57,Normal
1731261558.3073475,192.168.0.237,955,25,Normal
1731261559.394336,192.168.0.91,614,32,Normal
1731261560.4727488,192.168.0.214,945,24,Normal
1731261561.5469105,192.168.0.163,1440,12,Normal
1731261562.6199775,192.168.0.242,875,69,Normal
1731261563.7136304,192.168.0.101,889,56,Normal
1731261564.8097525,192.168.0.221,539,65,Normal
1731261565.902738,192.168.0.209,914,26,Normal
1731261566.9968257,192.168.0.236,544,53,Normal
1731261568.0816443,192.168.0.175,1200,96,DDOS
1731261569.158651,192.168.0.42,1144,61,Normal
1731261570.2444215,192.168.0.73,1211,10,Normal
1731261571.3306375,192.168.0.201,867,94,Normal
1731261572.416667,192.168.0.188,1299,35,Normal
1731261573.5046172,192.168.0.242,649,32,Normal
1731261574.5956266,192.168.0.93,1371,73,Normal
1731261575.6837256,192.168.0.90,1265,21,Normal
1731261576.7705472,192.168.0.161,1151,86,Normal
1731261577.8999047,192.168.0.15,1250,86,Normal
1731261578.9859357,192.168.0.241,955,49,Normal
1731261580.0660026,192.168.0.194,980,95,Normal
1731261581.1436822,192.168.0.123,673,47,Normal
1731261582.229737,192.168.0.71,1386,93,DDOS
1731261583.3237867,192.168.0.60,886,11,Normal
1731261584.4086957,192.168.0.105,1051,88,Normal
1731261585.4820735,192.168.0.10,796,87,Normal
1731261586.558845,192.168.0.171,883,98,DDOS
1731261587.6377347,192.168.0.222,1413,38,Normal
1731261588.727416,192.168.0.109,700,72,Normal
1731261589.8758426,192.168.0.239,626,77,Normal
1731261590.9911482,192.168.0.129,1439,75,Normal
1731261592.089043,192.168.0.28,993,95,Normal
1731261593.2097616,192.168.0.217,1205,60,Normal
1731261594.4355333,192.168.0.173,1079,83,Normal
1731261595.5956526,192.168.0.70,1250,97,DDOS
1731261596.6838431,192.168.0.68,582,76,Normal
1731261597.7768192,192.168.0.113,878,7,Normal
1731261598.8705122,192.168.0.253,1223,52,Normal
1731261599.9652107,192.168.0.202,967,63,Normal
1731261601.0639122,192.168.0.35,964,3,Normal
1731261602.1536229,192.168.0.13,1483,12,Normal
1731261603.245427,192.168.0.78,1445,33,Normal
1731261604.3336685,192.168.0.224,898,70,Normal
1731261605.4207764,192.168.0.42,519,32,Normal
1731261606.5125015,192.168.0.145,903,78,Normal
1731261607.6006758,192.168.0.210,710,79,Normal
1731261608.6893644,192.168.0.232,957,21,Normal
1731261609.7822375,192.168.0.59,776,38,Normal
1731261610.8680065,192.168.0.72,571,6,Normal
1731261611.9540071,192.168.0.3,1366,79,Normal
1731261613.0318768,192.168.0.38,1401,32,Normal
1731261614.1305604,192.168.0.41,1117,3,Normal
1731261615.2057288,192.168.0.119,691,27,Normal
1731261616.3077471,192.168.0.102,602,98,DDOS
1731261617.384446,192.168.0.83,1137,91,Normal
1731261618.4626224,192.168.0.21,1184,34,Normal
1731261619.560334,192.168.0.176,732,26,Normal
1731261620.6494725,192.168.0.32,525,43,Normal
1731261621.734103,192.168.0.33,1484,25,Normal
1731261622.8242786,192.168.0.21,1387,49,Normal
1731261623.9304194,192.168.0.74,1159,62,Normal
1731261625.016252,192.168.0.87,844,69,Normal
1731261626.1079674,192.168.0.94,1310,44,Normal
1731261627.192626,192.168.0.202,724,43,Normal
1731261628.2786744,192.168.0.241,1101,77,Normal
1731261629.368861,192.168.0.201,1149,71,Normal
1731261630.459924,192.168.0.33,869,57,Normal
1731261631.5426664,192.168.0.108,1341,8,Normal
1731261632.623559,192.168.0.119,1231,80,Normal
1731261633.7106855,192.168.0.229,609,30,Normal
1731261634.7874904,192.168.0.214,1167,25,Normal
1731261635.873487,192.168.0.73,585,87,Normal
1731261636.9668348,192.168.0.157,1491,13,Normal
1731261638.0506353,192.168.0.15,1104,50,Normal
1731261639.1316118,192.168.0.66,1453,95,DDOS
1731261640.2311058,192.168.0.196,641,27,Normal
1731261641.3204255,192.168.0.182,1321,64,Normal
1731261642.416402,192.168.0.28,1281,72,Normal
1731261643.498224,192.168.0.76,1028,74,Normal
1731261644.5845819,192.168.0.187,1156,94,Normal
1731261645.6728673,192.168.0.71,950,71,Normal
1731261646.7564526,192.168.0.83,745,32,Normal
1731261647.8464222,192.168.0.68,792,90,Normal
1731261648.9352508,192.168.0.143,1135,56,Normal
1731261650.015436,192.168.0.211,623,52,Normal
1731261651.1116276,192.168.0.56,824,15,Normal
1731261652.2035103,192.168.0.247,1317,42,Normal
1731261653.289249,192.168.0.136,588,99,DDOS
1731261654.3948748,192.168.0.235,1285,25,Normal
1731261655.4773855,192.168.0.173,1058,43,Normal
1731261656.5696795,192.168.0.190,1169,47,Normal
1731261657.6693609,192.168.0.200,945,90,Normal
1731261658.7621624,192.168.0.36,865,32,Normal
1731261659.8756948,192.168.0.29,1110,58,Normal
1731261660.9946275,192.168.0.183,868,41,Normal
1731261662.1366968,192.168.0.16,1372,87,Normal
1731261663.248721,192.168.0.133,1144,59,Normal
1731261664.3431332,192.168.0.233,1162,97,DDOS
1731261665.4619038,192.168.0.26,1269,42,Normal
1731261666.5853622,192.168.0.193,1040,34,Normal
1731261667.73363,192.168.0.103,1335,99,DDOS
1731261668.8633857,192.168.0.173,1402,28,Normal
1731261669.9588583,192.168.0.150,710,52,Normal
1731261671.077684,192.168.0.228,601,57,Normal
1731261672.1952507,192.168.0.46,563,81,Normal
1731261673.2745507,192.168.0.152,544,69,Normal
1731261674.3940928,192.168.0.73,1274,66,Normal
1731261675.4902823,192.168.0.163,911,61,Normal
1731261676.5957642,192.168.0.250,1374,99,DDOS
1731261677.689681,192.168.0.237,504,95,DDOS
1731261678.7645438,192.168.0.251,1259,65,Normal
1731261679.8553016,192.168.0.16,1023,41,Normal
1731261680.9478943,192.168.0.69,812,13,Normal
1731261682.0836732,192.168.0.53,1368,88,Normal
1731261683.165659,192.168.0.230,986,26,Normal
1731261684.2550285,192.168.0.197,796,33,Normal
1731261685.3639956,192.168.0.31,1043,75,Normal
1731261686.4606318,192.168.0.82,516,29,Normal
1731261687.5531125,192.168.0.127,1456,97,DDOS
1731261688.641977,192.168.0.73,649,78,Normal
1731261689.7406144,192.168.0.187,607,63,Normal
1731261690.82779,192.168.0.244,863,47,Normal
1731261691.9074452,192.168.0.100,1179,60,Normal
1731261693.025289,192.168.0.175,588,71,Normal
1731261694.1119769,192.168.0.99,679,55,Normal
1731261695.1936672,192.168.0.138,698,52,Normal
1731261696.2829714,192.168.0.29,1119,40,Normal
1731261697.3850427,192.168.0.59,697,65,Normal
1731261698.4803195,192.168.0.73,604,79,Normal
1731261699.5841916,192.168.0.72,564,54,Normal
1731261700.6806262,192.168.0.139,569,50,Normal
1731261701.7822125,192.168.0.110,1406,83,Normal
1731261702.89012,192.168.0.57,1474,49,Normal
1731261703.997389,192.168.0.50,1096,6,Normal
1731261705.0910127,192.168.0.106,723,29,Normal
1731261706.1794431,192.168.0.223,747,37,Normal
1731261707.2932749,192.168.0.215,527,78,Normal
1731261708.426685,192.168.0.242,685,80,Normal
1731261709.5191743,192.168.0.110,916,80,Normal
1731261710.6784923,192.168.0.187,794,60,Normal
1731261711.8006585,192.168.0.160,897,89,Normal
1731261712.8932488,192.168.0.171,918,26,Normal
1731261713.9903977,192.168.0.65,706,21,Normal
1731261715.1065507,192.168.0.38,1468,79,Normal
1731261716.1995058,192.168.0.252,1350,27,Normal
1731261717.3007526,192.168.0.176,1339,69,Normal
1731261718.397373,192.168.0.55,1088,83,Normal
1731261719.4902198,192.168.0.252,964,96,Normal
1731261720.5808017,192.168.0.113,936,50,Normal
1731261721.6864767,192.168.0.35,1453,12,Normal
1731261722.801435,192.168.0.56,747,29,Normal
1731261723.8893921,192.168.0.36,911,8,Normal
1731261724.9799075,192.168.0.209,1437,67,Normal
1731261726.072751,192.168.0.152,812,45,Normal
1731261727.1631353,192.168.0.97,1282,68,Normal
1731261728.248757,192.168.0.56,1205,17,Normal
1731261729.3601604,192.168.0.194,1405,3,Normal
1731261730.4623206,192.168.0.150,740,13,Normal
1731261731.5460117,192.168.0.28,1412,45,Normal
1731261732.6372068,192.168.0.141,1271,16,Normal
1731261733.7404613,192.168.0.50,583,76,Normal
1731261734.8349454,192.168.0.211,607,94,Normal
1731261735.9351132,192.168.0.248,924,45,Normal
1731261737.0288908,192.168.0.159,974,94,Normal
1731261738.1223738,192.168.0.229,1438,90,DDOS
1731261739.223445,192.168.0.192,1394,54,Normal
1731261740.3333497,192.168.0.229,797,24,Normal
1731261741.428174,192.168.0.250,1112,10,Normal
1731261742.5213451,192.168.0.222,1373,20,Normal
1731261743.6221397,192.168.0.64,1029,48,Normal
1731261744.7222784,192.168.0.53,1472,69,Normal
1731261745.8578491,192.168.0.101,738,7,Normal
1731261746.9367397,192.168.0.62,1119,51,Normal
1731261748.0621402,192.168.0.39,1315,41,Normal
1731261749.1714602,192.168.0.44,1189,97,DDOS
1731261750.2639236,192.168.0.204,524,70,Normal
1731261751.34852,192.168.0.166,559,79,Normal
1731261752.4350126,192.168.0.102,1339,42,Normal
1731261753.5273223,192.168.0.103,1104,57,Normal
1731261754.6169071,192.168.0.209,1120,1,Normal
1731261755.7049654,192.168.0.216,1069,34,Normal
1731261756.8060899,192.168.0.128,729,80,Normal
1731261757.8813653,192.168.0.245,511,32,Normal
1731261758.9867983,192.168.0.168,610,99,DDOS
1731261760.0935528,192.168.0.147,1390,57,Normal
1731261761.207589,192.168.0.123,1028,5,Normal
1731261762.3168766,192.168.0.246,845,34,Normal
1731261763.4050753,192.168.0.131,1430,29,Normal
1731261764.4890764,192.168.0.193,1023,53,Normal
1731261765.6164858,192.168.0.116,857,21,Normal
1731261766.7026494,192.168.0.152,948,55,Normal
1731261767.7975237,192.168.0.89,1444,6,Normal
1731261768.8778396,192.168.0.149,1227,5,Normal
1731261769.9704952,192.168.0.175,634,72,Normal
1731261771.0640266,192.168.0.246,950,94,Normal
1731261772.1704032,192.168.0.87,1396,2,Normal
1731261773.25644,192.168.0.52,1056,31,Normal
1731261774.3615074,192.168.0.174,1398,83,Normal
1731261775.4511786,192.168.0.23,1207,58,Normal
1731261776.550858,192.168.0.194,1362,49,Normal
1731261777.6402102,192.168.0.2,1290,64,Normal
1731261778.734249,192.168.0.50,1033,48,Normal
1731261779.834613,192.168.0.87,1013,12,Normal
1731261780.9285288,192.168.0.199,1270,12,Normal
1731261782.0215998,192.168.0.218,1193,58,Normal
1731261783.1090581,192.168.0.158,1192,67,Normal
1731261784.1936245,192.168.0.130,726,36,Normal
1731261785.288411,192.168.0.231,1325,5,Normal
1731261786.3822875,192.168.0.248,875,51,Normal
1731261787.5201836,192.168.0.111,697,16,Normal
1731261788.6051583,192.168.0.64,540,4,Normal
1731261789.6966078,192.168.0.70,1334,33,Normal
1731261790.7962644,192.168.0.166,1218,83,Normal
1731261791.8953936,192.168.0.209,1094,97,DDOS
1731261792.9722483,192.168.0.245,776,13,Normal
1731261794.0792174,192.168.0.236,1232,19,Normal
1731261795.1609395,192.168.0.127,593,98,DDOS
1731261796.2672133,192.168.0.129,1347,47,Normal
1731261797.3582718,192.168.0.49,923,99,DDOS
1731261798.568302,192.168.0.19,1236,3,Normal
1731261799.6511772,192.168.0.52,655,30,Normal
1731261800.7509396,192.168.0.106,1228,21,Normal
1731261801.8605092,192.168.0.242,1050,48,Normal
1731261802.9840205,192.168.0.169,1303,57,Normal
1731261804.0721686,192.168.0.104,532,46,Normal
1731261805.1645093,192.168.0.155,534,67,Normal
1731261806.2547483,192.168.0.41,1250,16,Normal
1731261807.3490899,192.168.0.204,600,47,Normal
1731261808.7071197,192.168.0.248,744,15,Normal
1731261809.7988489,192.168.0.163,636,18,Normal
1731261810.9017162,192.168.0.250,1131,37,Normal
1731261812.0022986,192.168.0.35,1063,30,Normal
1731261813.107584,192.168.0.179,1447,93,DDOS
1731261814.2028944,192.168.0.247,683,48,Normal
1731261815.284954,192.168.0.171,1165,28,Normal
1731261816.3674867,192.168.0.181,1290,53,Normal
1731261817.4716723,192.168.0.143,952,16,Normal
1731261818.578617,192.168.0.31,762,89,Normal
1731261819.7001908,192.168.0.215,1365,94,DDOS
1731261820.802169,192.168.0.74,858,9,Normal
1731261821.924299,192.168.0.202,1205,12,Normal
1731261823.0172136,192.168.0.206,961,27,Normal
1731261824.1081991,192.168.0.100,1003,68,Normal
1731261825.1991947,192.168.0.227,1334,87,Normal
1731261826.2785175,192.168.0.202,1171,24,Normal
1731261827.3856437,192.168.0.122,668,55,Normal
1731261828.6080236,192.168.0.159,1301,91,Normal
1731261829.6951327,192.168.0.62,925,62,Normal
1731261830.7835622,192.168.0.103,862,29,Normal
1731261831.8812327,192.168.0.53,971,29,Normal
1731261832.966364,192.168.0.28,1409,64,Normal
1731261834.0653286,192.168.0.143,1287,85,Normal
1731261835.1540878,192.168.0.95,696,51,Normal
1731261836.2493014,192.168.0.39,665,48,Normal
1731261837.3362453,192.168.0.248,931,5,Normal
1731261838.4198818,192.168.0.253,1035,62,Normal
1731261839.5241523,192.168.0.221,592,8,Normal
1731261840.6138377,192.168.0.123,845,35,Normal
1731261841.705643,192.168.0.18,942,13,Normal
1731261842.810703,192.168.0.84,1048,18,Normal
1731261843.9196923,192.168.0.188,543,49,Normal
1731261845.0200117,192.168.0.151,571,82,Normal
1731261846.1101665,192.168.0.130,864,36,Normal
1731261847.2155352,192.168.0.110,1331,28,Normal
1731261848.3089654,192.168.0.214,1181,64,Normal
1731261849.3976471,192.168.0.114,679,71,Normal
1731261850.4786453,192.168.0.20,1450,79,Normal
1731261851.5614629,192.168.0.96,1219,41,Normal
1731261852.6671221,192.168.0.27,1094,64,Normal
1731261853.7595344,192.168.0.235,1252,48,Normal
1731261854.8511333,192.168.0.186,989,4,Normal
1731261855.9530149,192.168.0.67,594,31,Normal
1731261857.0462556,192.168.0.73,986,12,Normal
1731261858.1304145,192.168.0.203,657,70,Normal
1731261859.2443738,192.168.0.141,784,46,Normal
1731261860.3275893,192.168.0.236,1439,20,Normal
1731261861.4201238,192.168.0.30,1497,83,Normal
1731261862.5081444,192.168.0.242,544,32,Normal
1731261863.5966005,192.168.0.9,617,55,Normal
1731261864.694075,192.168.0.81,661,16,Normal
1731261865.7924235,192.168.0.156,1219,65,Normal
1731261866.8867872,192.168.0.204,926,94,Normal
1731261868.0203333,192.168.0.95,1251,64,Normal
1731261869.105819,192.168.0.192,974,98,DDOS
1731261870.1943731,192.168.0.143,905,68,Normal
1731261871.2865007,192.168.0.179,1124,17,Normal
1731261872.3879552,192.168.0.78,1173,89,Normal
1731261873.4806867,192.168.0.181,610,63,Normal
1731261874.5734127,192.168.0.142,1240,14,Normal
1731261875.674958,192.168.0.171,789,96,Normal
1731261876.7679756,192.168.0.141,941,36,Normal
1731261877.863921,192.168.0.3,1202,17,Normal
1731261878.955008,192.168.0.89,600,55,Normal
1731261880.0466628,192.168.0.181,795,22,Normal
1731261881.1391754,192.168.0.5,1059,37,Normal
1731261882.3101645,192.168.0.246,687,35,Normal
1731261883.4188726,192.168.0.52,1372,62,Normal
1731261884.514876,192.168.0.93,1316,40,Normal
1731261885.6044364,192.168.0.49,1081,23,Normal
1731261886.683432,192.168.0.58,1243,91,Normal
1731261887.7834651,192.168.0.93,740,29,Normal
1731261888.8703656,192.168.0.248,742,98,DDOS
1731261889.970168,192.168.0.217,1371,9,Normal
1731261891.0600517,192.168.0.38,1181,51,Normal
1731261892.1806028,192.168.0.104,1342,45,Normal
1731261893.2797863,192.168.0.126,1141,95,Normal
1731261894.385039,192.168.0.18,868,96,Normal
1731261895.4768977,192.168.0.218,1225,43,Normal
1731261896.563502,192.168.0.87,1004,40,Normal
1731261897.669392,192.168.0.172,1472,97,DDOS
1731261898.7586594,192.168.0.6,1196,2,Normal
1731261899.8726597,192.168.0.99,808,28,Normal
1731261900.9656093,192.168.0.124,878,39,Normal
1731261902.1299794,192.168.0.158,1433,6,Normal
1731261903.2145228,192.168.0.56,1195,3,Normal
1731261904.3007271,192.168.0.116,1216,51,Normal
1731261905.3908873,192.168.0.219,862,18,Normal
1731261906.4854505,192.168.0.53,1108,44,Normal
1731261907.5843146,192.168.0.111,740,77,Normal
1731261908.6728659,192.168.0.110,560,38,Normal
1731261909.7788606,192.168.0.148,1062,77,Normal
1731261910.8690975,192.168.0.154,1338,32,Normal
1731261911.9614356,192.168.0.232,1321,58,Normal
1731261913.0584662,192.168.0.159,1161,40,Normal
1731261914.1406727,192.168.0.22,899,94,Normal
1731261915.2327297,192.168.0.241,1114,76,Normal
1731261916.322916,192.168.0.180,888,9,Normal
1731261917.4418716,192.168.0.5,1118,84,Normal
1731261918.666232,192.168.0.81,836,30,Normal
1731261919.7662523,192.168.0.161,1482,81,Normal
1731261920.8544893,192.168.0.49,528,78,Normal
1731261921.9631205,192.168.0.236,1257,21,Normal
1731261923.0565434,192.168.0.163,1290,16,Normal
1731261924.1423192,192.168.0.156,848,61,Normal
1731261925.2308517,192.168.0.186,772,80,Normal
1731261926.3396716,192.168.0.17,1041,54,Normal
1731261927.433197,192.168.0.230,1395,61,Normal
1731261928.5409856,192.168.0.88,736,5,Normal
1731261929.630846,192.168.0.118,1192,40,Normal
1731261930.7353427,192.168.0.5,1229,62,Normal
1731261931.8371034,192.168.0.227,814,77,Normal
1731261932.9183464,192.168.0.50,1384,3,Normal
1731261934.0186794,192.168.0.219,822,70,Normal
1731261935.1035078,192.168.0.74,1363,32,Normal
1731261936.19039,192.168.0.172,1320,57,Normal
1731261937.276098,192.168.0.2,1422,86,Normal
1731261938.3596022,192.168.0.128,1188,26,Normal
1731261939.4469829,192.168.0.168,784,55,Normal
1731261940.5377069,192.168.0.123,1150,46,Normal
1731261941.6267192,192.168.0.3,1294,43,Normal
1731261942.7169466,192.168.0.103,721,7,Normal
1731261943.7921858,192.168.0.134,593,24,Normal
1731261944.893024,192.168.0.178,1277,56,Normal
1731261945.9833033,192.168.0.145,720,31,Normal
1731261947.0740857,192.168.0.34,881,90,Normal
1731261948.1504278,192.168.0.162,1404,7,Normal
1731261949.2396402,192.168.0.180,703,20,Normal
1731261950.3237174,192.168.0.153,581,7,Normal
1731261951.405573,192.168.0.88,621,42,Normal
1731261952.5001175,192.168.0.31,1497,18,Normal
1731261953.5905313,192.168.0.162,714,56,Normal
1731261954.6787121,192.168.0.30,1328,45,Normal
1731261955.7799227,192.168.0.69,983,69,Normal
1731261956.8702166,192.168.0.117,1124,44,Normal
1731261957.9602284,192.168.0.50,902,1,Normal
1731261959.051455,192.168.0.123,879,63,Normal
1731261960.1260517,192.168.0.113,898,11,Normal
1731261961.224077,192.168.0.168,1125,66,Normal
1731261962.311605,192.168.0.179,625,57,Normal
1731261963.3986719,192.168.0.11,663,31,Normal
1731261964.496935,192.168.0.76,916,8,Normal
1731261965.587013,192.168.0.3,1260,82,Normal
1731261966.6906843,192.168.0.65,614,86,Normal
1731261967.7812548,192.168.0.81,879,78,Normal
1731261968.8585134,192.168.0.233,1079,34,Normal
1731261969.9527912,192.168.0.38,1030,89,Normal
1731261971.0308957,192.168.0.164,1187,66,Normal
1731261972.1176074,192.168.0.39,618,51,Normal
1731261973.1981232,192.168.0.163,868,32,Normal
1731261974.2881715,192.168.0.20,1455,96,DDOS
1731261975.3768077,192.168.0.92,660,1,Normal
1731261976.4643126,192.168.0.139,1471,60,Normal
1731261977.5521948,192.168.0.152,680,96,Normal
1731261978.6301966,192.168.0.176,826,36,Normal
1731261979.8089464,192.168.0.236,1018,40,Normal
1731261980.8959405,192.168.0.116,539,46,Normal
1731261982.0091484,192.168.0.225,905,74,Normal
1731261983.0988622,192.168.0.214,689,53,Normal
1731261984.1974277,192.168.0.21,635,63,Normal
1731261985.2746766,192.168.0.62,710,44,Normal
1731261986.3556533,192.168.0.175,1285,19,Normal
1731261987.4332654,192.168.0.194,1065,57,Normal
1731261988.517872,192.168.0.11,1268,34,Normal
1731261989.6024694,192.168.0.51,913,13,Normal
1731261990.6851215,192.168.0.9,594,33,Normal
1731261991.773043,192.168.0.254,531,14,Normal
1731261992.8548837,192.168.0.79,834,68,Normal
1731261993.9511793,192.168.0.165,536,73,Normal
1731261995.0561755,192.168.0.45,666,77,Normal
1731261996.1348665,192.168.0.143,1138,48,Normal
1731261997.2147589,192.168.0.1,1089,42,Normal
1731261998.3056715,192.168.0.147,1237,10,Normal
1731261999.3794746,192.168.0.239,1425,25,Normal
1731262000.460941,192.168.0.144,1489,22,Normal
1731262001.5531945,192.168.0.84,773,71,Normal
1731262002.6367223,192.168.0.88,826,93,Normal
1731262003.7280455,192.168.0.168,1105,72,Normal
1731262004.8166807,192.168.0.54,560,78,Normal
1731262005.9001641,192.168.0.107,556,97,DDOS
1731262006.9816382,192.168.0.188,505,7,Normal
1731262008.071821,192.168.0.118,997,77,Normal
1731262009.1586735,192.168.0.214,575,81,Normal
1731262010.2318726,192.168.0.75,1150,68,Normal
1731262011.3078167,192.168.0.38,1077,56,Normal
1731262012.3857636,192.168.0.160,754,89,Normal
1731262013.4626691,192.168.0.128,550,11,Normal
1731262014.5526795,192.168.0.23,1407,68,Normal
1731262015.642568,192.168.0.236,766,7,Normal
1731262016.7435687,192.168.0.11,1117,56,Normal
1731262017.8307781,192.168.0.37,1229,83,Normal
1731262018.9317317,192.168.0.156,1027,18,Normal
1731262020.0097284,192.168.0.231,551,31,Normal
1731262021.0929081,192.168.0.234,588,75,Normal
1731262022.1829836,192.168.0.24,1053,5,Normal
1731262023.2786431,192.168.0.221,1026,40,Normal
1731262024.3649788,192.168.0.171,623,35,Normal
1731262025.4468398,192.168.0.165,1019,74,Normal
1731262026.5303197,192.168.0.71,1467,40,Normal
1731262027.6374679,192.168.0.56,1477,41,Normal
1731262028.7146423,192.168.0.51,574,9,Normal
1731262029.9159894,192.168.0.226,501,30,Normal
1731262031.00678,192.168.0.191,548,38,Normal
1731262032.0968978,192.168.0.10,1030,36,Normal
1731262033.1849592,192.168.0.1,1473,47,Normal
1731262034.275716,192.168.0.8,1232,51,Normal
1731262035.378581,192.168.0.178,1496,87,Normal
1731262036.4687216,192.168.0.139,1370,41,Normal
1731262037.5438535,192.168.0.196,1395,70,Normal
1731262038.6259007,192.168.0.21,597,52,Normal
1731262039.7145305,192.168.0.207,783,16,Normal
1731262040.808601,192.168.0.86,1259,54,Normal
1731262041.8924348,192.168.0.246,721,79,Normal
1731262042.9955504,192.168.0.233,654,16,Normal
1731262044.0798924,192.168.0.150,1261,47,Normal
1731262045.1736245,192.168.0.61,1477,89,DDOS
1731262046.2569072,192.168.0.27,1401,31,Normal
1731262047.3402934,192.168.0.185,545,72,Normal
1731262048.4299164,192.168.0.230,1078,53,Normal
1731262049.5196798,192.168.0.201,924,88,Normal
1731262050.6027405,192.168.0.119,633,25,Normal
1731262051.6867414,192.168.0.196,1222,9,Normal
1731262052.77793,192.168.0.215,970,48,Normal
1731262053.8700976,192.168.0.110,1162,40,Normal
1731262054.9586296,192.168.0.214,1414,33,Normal
1731262056.0481415,192.168.0.81,718,65,Normal
1731262057.1289868,192.168.0.32,1244,1,Normal
1731262058.2040803,192.168.0.226,594,88,Normal
1731262059.289767,192.168.0.108,890,59,Normal
1731262060.3728285,192.168.0.247,595,23,Normal
1731262061.4538496,192.168.0.151,617,83,Normal
1731262062.5363498,192.168.0.209,779,47,Normal
1731262063.6297095,192.168.0.120,1050,9,Normal
1731262064.7209525,192.168.0.95,566,56,Normal
1731262065.7981486,192.168.0.145,865,62,Normal
1731262066.881688,192.168.0.199,636,13,Normal
1731262067.9565868,192.168.0.57,1334,89,Normal
1731262069.0421312,192.168.0.219,944,72,Normal
1731262070.1212509,192.168.0.50,770,1,Normal
1731262071.214255,192.168.0.141,690,34,Normal
1731262072.2966547,192.168.0.118,749,76,Normal
1731262073.3867228,192.168.0.250,1326,42,Normal
1731262074.462763,192.168.0.56,1001,57,Normal
1731262075.5405278,192.168.0.140,1394,45,Normal
1731262076.6216187,192.168.0.137,1163,30,Normal
1731262077.713817,192.168.0.19,778,40,Normal
1731262078.8142695,192.168.0.191,506,67,Normal
1731262079.9321134,192.168.0.194,1289,50,Normal
1731262081.0143828,192.168.0.2,979,2,Normal
1731262082.1063128,192.168.0.66,1225,44,Normal
1731262083.1797237,192.168.0.96,1097,45,Normal
1731262084.2588675,192.168.0.205,939,13,Normal
1731262085.331827,192.168.0.44,1048,72,Normal
1731262086.4226222,192.168.0.179,871,53,Normal
1731262087.524988,192.168.0.60,1217,91,Normal
1731262088.6110406,192.168.0.199,890,5,Normal
1731262089.6995137,192.168.0.243,1106,31,Normal
1731262090.7759163,192.168.0.9,1220,98,DDOS
1731262091.8655953,192.168.0.172,1346,80,Normal
1731262092.944688,192.168.0.111,1267,94,DDOS
1731262094.0336246,192.168.0.107,906,79,Normal
1731262095.1386802,192.168.0.165,750,23,Normal
1731262096.2174656,192.168.0.2,928,73,Normal
1731262097.2887836,192.168.0.203,1295,80,Normal
1731262098.3666093,192.168.0.203,1471,9,Normal
1731262099.450613,192.168.0.131,848,43,Normal
1731262100.5369158,192.168.0.125,1093,96,Normal
1731262101.631559,192.168.0.7,949,76,Normal
1731262102.7086668,192.168.0.126,1138,98,DDOS
1731262103.7926588,192.168.0.171,1062,65,Normal
1731262104.8777838,192.168.0.116,963,11,Normal
1731262105.968311,192.168.0.92,878,80,Normal
1731262107.0435932,192.168.0.79,1187,8,Normal
1731262108.1278741,192.168.0.241,1350,38,Normal
1731262109.1998076,192.168.0.209,1154,71,Normal
1731262110.2918954,192.168.0.70,1052,4,Normal
1731262111.3655307,192.168.0.65,1121,13,Normal
1731262112.4514902,192.168.0.12,1343,2,Normal
1731262113.5516016,192.168.0.21,1454,22,Normal
